"ug","shear","ub","ur","u:0","u:1","u:2","twist","isotropic","uniaxial","Points:0","Points:1","Points:2"
2.0579,3.7101e-05,-1.0551,-1.0028,0.18132,-0.05865,0,9.6187e-05,-4.7549e-05,8.0214e-05,623.38,272.85,0
2.071,1.9665e-05,-1.0698,-1.0012,0.18222,-0.059837,0,9.3086e-05,-3.3339e-05,6.2465e-05,633.08,277.72,0
-1.1669,-7.7408e-07,0.17873,0.98816,-0.11599,-0.0096188,0,0.00039418,-0.00013961,-0.0001392,612.03,0,0
-1.1492,1.0547e-06,0.21007,0.93915,-0.11316,-0.0059942,0,0.00034048,-0.00014701,-0.00014663,602.16,0,0
-1.1323,-1.1882e-05,0.1855,0.94678,-0.11217,-0.0081,0,0.00036095,-0.00012134,-0.00012393,608.09,7.5095,0
0.53638,0.0001352,-1.007,0.47066,0.024265,-0.090098,0,8.7905e-05,-8.5145e-05,-4.371e-05,86.904,180.23,0
0.5244,0.00012617,-1.0001,0.47573,0.023234,-0.089679,0,7.8868e-05,-8.647e-05,-5.2748e-05,96.945,181.7,0
0.51513,0.00012541,-0.99718,0.48205,0.022361,-0.089599,0,8.2023e-05,-8.2784e-05,-4.0924e-05,93.162,175.05,0
2.0565,2.032e-05,-1.0569,-0.99967,0.18111,-0.058863,0,0.0001142,-3.7896e-05,7.4974e-05,632.28,269.03,0
2.0706,6.2965e-06,-1.0736,-0.99698,0.18206,-0.060241,0,0.00010753,-2.459e-05,5.4746e-05,641.36,274.15,0
2.071,2.0394e-05,-1.0698,-1.0012,0.18222,-0.059837,0,9.2375e-05,-3.3506e-05,6.2431e-05,633.08,277.72,0
2.07,-9.5287e-06,-1.0813,-0.98865,0.18175,-0.061042,0,0.00012662,-1.1513e-05,4.0861e-05,650.98,268.99,0
2.0828,-2.0242e-06,-1.0884,-0.9944,0.18286,-0.061458,0,9.6472e-05,-1.1243e-05,3.2496e-05,650.13,279.72,0
2.0706,6.3734e-06,-1.0736,-0.99698,0.18206,-0.060241,0,0.00010717,-2.452e-05,5.4674e-05,641.36,274.15,0
4.4594,-1.9547e-07,-2.7291,-1.7303,0.37899,-0.17234,0,0.0021079,-0.00016478,0.00016557,0,431.92,0
4.6789,-5.2878e-06,-2.8079,-1.871,0.39939,-0.17515,0,0.0020537,-0.00012235,0.0001193,0,441.73,0
4.6204,-6.0386e-05,-2.9404,-1.68,0.38913,-0.19009,0,0.0021359,-0.00012066,0.00012802,7.5976,436.75,0
0.51807,0.00011963,-0.99964,0.48156,0.02259,-0.089779,0,0.00010854,-7.3967e-05,-5.0872e-06,69.709,165.13,0
0.53044,0.00012059,-1.0047,0.47426,0.02372,-0.090001,0,0.00012231,-7.4782e-05,6.1213e-06,62.404,167.64,0
0.54991,0.00013775,-1.0152,0.46524,0.025421,-0.090605,0,0.00011742,-8.1907e-05,-4.8839e-06,66.587,175.78,0
2.2443,0.00015588,-1.4549,-0.78939,0.18818,-0.095053,0,-0.00031168,-0.00013755,3.604e-06,509.19,395.15,0
2.2472,0.00016481,-1.4368,-0.81044,0.18905,-0.093133,0,-0.00027762,-0.00014457,1.6639e-05,510.74,387.11,0
2.223,0.00013614,-1.4046,-0.81846,0.18754,-0.090419,0,-0.00027603,-0.00012498,6.7909e-06,518.57,391.43,0
2.2996,0.00015939,-1.8966,-0.40298,0.18007,-0.13887,0,-0.00077948,-0.00014133,-0.00010065,453.97,448.14,0
2.2671,0.00014576,-1.815,-0.45207,0.17924,-0.13131,0,-0.00072272,-0.00012641,-8.298e-05,462.26,446.39,0
2.3505,0.00020731,-1.8835,-0.46701,0.18579,-0.13632,0,-0.00071105,-0.00016954,-9.7646e-05,456.04,437.02,0
2.2549,0.00018081,-1.4327,-0.82219,0.18998,-0.092535,0,-0.0002505,-0.00015589,3.3226e-05,508.99,379.34,0
2.2472,0.00016408,-1.4368,-0.81044,0.18905,-0.093133,0,-0.00027737,-0.00014412,1.686e-05,510.74,387.11,0
2.2758,0.00019598,-1.4898,-0.78599,0.19037,-0.097872,0,-0.00030154,-0.00016444,2.0999e-05,500.77,387.43,0
2.2443,0.00015638,-1.4549,-0.78939,0.18818,-0.095053,0,-0.00031243,-0.00013807,2.8477e-06,509.19,395.15,0
2.2472,0.00016438,-1.4368,-0.81044,0.18905,-0.093133,0,-0.00027705,-0.00014432,1.7082e-05,510.74,387.11,0
2.2758,0.00019497,-1.4898,-0.78599,0.19037,-0.097872,0,-0.0003026,-0.00016362,2.0121e-05,500.77,387.43,0
-0.97508,-7.685e-05,0.25836,0.71672,-0.093498,0.0031025,0,-6.914e-05,-6.0112e-05,7.2013e-05,489.11,114.92,0
-0.96559,-8.9578e-05,0.26419,0.7014,-0.092326,0.0039249,0,-5.8184e-05,-6.4904e-05,6.1435e-05,498.1,107.2,0
-0.97526,-7.9908e-05,0.25626,0.71901,-0.093583,0.0028829,0,-6.1078e-05,-6.011e-05,6.4046e-05,496.17,115.9,0
-0.98341,-6.698e-05,0.24923,0.73418,-0.094653,0.0019701,0,-6.1229e-05,-5.7451e-05,6.3842e-05,492.82,123.67,0
-0.97816,-8.1844e-05,0.25163,0.72653,-0.09403,0.0023407,0,-5.4722e-05,-5.7919e-05,5.8197e-05,502.47,119.22,0
-0.97526,-8.0525e-05,0.25626,0.71901,-0.093583,0.0028829,0,-6.1871e-05,-5.9858e-05,6.4305e-05,496.17,115.9,0
-0.98341,-6.616e-05,0.24923,0.73418,-0.094653,0.0019701,0,-6.0713e-05,-5.5835e-05,6.5327e-05,492.82,123.67,0
-0.97508,-7.6872e-05,0.25836,0.71672,-0.093498,0.0031025,0,-6.9144e-05,-6.0044e-05,7.1949e-05,489.11,114.92,0
-0.97526,-8.0672e-05,0.25626,0.71901,-0.093583,0.0028829,0,-6.1852e-05,-6.0042e-05,6.4192e-05,496.17,115.9,0
-0.97816,-8.0845e-05,0.25163,0.72653,-0.09403,0.0023407,0,-5.4235e-05,-5.8796e-05,5.8293e-05,502.47,119.22,0
-0.96559,-8.8676e-05,0.26419,0.7014,-0.092326,0.0039249,0,-5.8843e-05,-6.4184e-05,6.1809e-05,498.1,107.2,0
-0.97526,-7.9854e-05,0.25626,0.71901,-0.093583,0.0028829,0,-6.1178e-05,-6.0196e-05,6.3926e-05,496.17,115.9,0
0.5244,0.00012575,-1.0001,0.47573,0.023234,-0.089679,0,7.8703e-05,-8.5878e-05,-5.2303e-05,96.945,181.7,0
0.49839,0.00011786,-0.9888,0.49041,0.020879,-0.089142,0,7.363e-05,-8.2845e-05,-4.2314e-05,101.51,172.84,0
0.51513,0.0001255,-0.99718,0.48205,0.022361,-0.089599,0,8.2095e-05,-8.2938e-05,-4.1064e-05,93.162,175.05,0
2.4558,0.00053817,-1.8089,-0.64688,0.1991,-0.12618,0,-0.00034169,-0.00035367,0.00014666,447.67,366.57,0
2.4799,0.00062023,-1.8651,-0.61483,0.19985,-0.13134,0,-0.00035377,-0.00039174,0.00017105,439.77,362.51,0
2.5035,0.00056311,-1.8961,-0.60742,0.20133,-0.13395,0,-0.00040962,-0.00035679,0.00011032,442.37,372.48,0
2.425,0.00056524,-1.7634,-0.66159,0.19732,-0.12226,0,-0.00028444,-0.00037237,0.00019087,447.55,359,0
2.4558,0.00053725,-1.8089,-0.64688,0.1991,-0.12618,0,-0.00034171,-0.00035256,0.00014602,447.67,366.57,0
2.4799,0.00062141,-1.8651,-0.61483,0.19985,-0.13134,0,-0.00035387,-0.00039327,0.00017202,439.77,362.51,0
2.4558,0.00053875,-1.8089,-0.64688,0.1991,-0.12618,0,-0.00034314,-0.00035325,0.00014527,447.67,366.57,0
2.4498,0.00045951,-1.7928,-0.65693,0.19898,-0.12468,0,-0.00037522,-0.00031038,9.2992e-05,454.07,375.44,0
2.5035,0.00056182,-1.8961,-0.60742,0.20133,-0.13395,0,-0.00040756,-0.00035787,0.00011226,442.37,372.48,0
0.51159,0.00012508,-0.99653,0.48494,0.022012,-0.089617,0,8.7053e-05,-7.9907e-05,-3.0035e-05,87.105,170,0
0.53638,0.00013514,-1.007,0.47066,0.024265,-0.090098,0,8.8932e-05,-8.5397e-05,-4.2654e-05,86.904,180.23,0
0.51513,0.00012539,-0.99718,0.48205,0.022361,-0.089599,0,8.1619e-05,-8.2722e-05,-4.1332e-05,93.162,175.05,0
-0.94961,-6.3371e-05,0.23365,0.71596,-0.09162,0.0011859,0,-1.8713e-05,-1.1867e-05,5.5668e-05,564.6,102.72,0
-0.95601,-7.5738e-05,0.23621,0.7198,-0.092206,0.0012944,0,-3.182e-05,-2.5681e-05,5.4869e-05,556.82,105.91,0
-0.94907,-5.5068e-05,0.24005,0.70902,-0.091363,0.0018527,0,2.316e-07,-2.1876e-05,4.741e-05,559.75,96.516,0
-0.95398,-6.8448e-05,0.24411,0.70988,-0.091747,0.00215,0,-1.4102e-05,-3.6145e-05,4.7977e-05,550.06,99.564,0
-0.95601,-7.5661e-05,0.23621,0.7198,-0.092206,0.0012944,0,-3.1469e-05,-2.5039e-05,5.5596e-05,556.82,105.91,0
-0.94907,-5.5282e-05,0.24005,0.70902,-0.091363,0.0018527,0,1.368e-08,-2.2568e-05,4.6717e-05,559.75,96.516,0
-0.95837,-7.9754e-05,0.24728,0.71109,-0.092105,0.0023694,0,-2.5738e-05,-4.6485e-05,4.7988e-05,540.83,102.71,0
-0.9661,-8.8391e-05,0.24194,0.72415,-0.093077,0.0016394,0,-4.0195e-05,-4.6782e-05,5.1866e-05,539.48,110.98,0
-0.96212,-8.5862e-05,0.25077,0.71135,-0.092386,0.002636,0,-3.267e-05,-5.427e-05,4.8424e-05,530.89,105.41,0
2.0534,6.6035e-05,-1.0799,-0.97351,0.18007,-0.061294,0,0.00011111,-0.00014462,0.00017722,503.08,277.7,0
2.0279,6.323e-05,-1.0466,-0.9813,0.17845,-0.058497,0,0.00012155,-0.0001325,0.00016884,505.06,268.39,0
2.0211,5.1337e-05,-1.0377,-0.98341,0.17803,-0.057752,0,0.00013897,-0.00013583,0.0001813,497.41,267.79,0
2.0071,3.7043e-05,-1.0185,-0.98857,0.17716,-0.056124,0,0.00015956,-0.00013011,0.00019859,488.46,265.78,0
1.9898,4.4489e-05,-0.99846,-0.99136,0.176,-0.054489,0,0.00016285,-0.00011631,0.00017269,494.54,258.12,0
2.0211,4.4425e-05,-1.0377,-0.98341,0.17803,-0.057752,0,0.0001396,-0.00014195,0.0001803,497.41,267.79,0
-0.97173,-9.4092e-05,0.23382,0.7379,-0.093919,0.0006747,0,-5.4434e-05,-3.986e-05,5.3327e-05,547.47,117.44,0
-0.9661,-9.1573e-05,0.24194,0.72415,-0.093077,0.0016394,0,-4.3703e-05,-4.6066e-05,5.1274e-05,539.48,110.98,0
-0.97773,-9.2854e-05,0.23559,0.74214,-0.09449,0.00071225,0,-5.1423e-05,-5.3478e-05,4.7462e-05,537.8,121.09,0
2.0941,-1.3476e-06,-1.1004,-0.99364,0.18366,-0.062419,0,-7.3755e-05,1.9155e-06,-7.6355e-06,655.41,363.75,0
2.0973,1.1316e-06,-1.1076,-0.98973,0.18377,-0.063072,0,-7.4346e-05,-5.1097e-06,-3.3175e-06,646.62,363.07,0
2.0884,-2.8288e-06,-1.1017,-0.98672,0.18303,-0.062686,0,-8.7203e-05,-7.7211e-07,-6.7803e-06,651.22,371.68,0
3.1373,0.00081718,-2.9553,-0.18197,0.23411,-0.22705,0,-0.0007606,-0.00048592,-0.00027324,380.95,404.67,0
3.1952,0.00077054,-3.0492,-0.14597,0.2372,-0.23527,0,-0.00086061,-0.00050943,-0.00035938,376.95,414.61,0
3.2621,0.0008604,-3.1328,-0.1293,0.24154,-0.24221,0,-0.00077676,-0.00052983,-0.00030971,371.89,407.42,0
-0.85904,-0.00026282,-0.053323,0.91237,-0.091195,-0.025978,0,0.00081811,5.1429e-05,-0.00013181,651.78,86.791,0
-0.85107,-0.00030065,-0.1547,1.0058,-0.093549,-0.036148,0,0.00085325,-3.7425e-05,-4.0117e-05,660.63,83.804,0
-0.89555,-0.00024292,-0.057067,0.95262,-0.095118,-0.027233,0,0.0006995,7.8634e-06,-0.00011918,651.83,79.049,0
3.2621,0.00086238,-3.1328,-0.1293,0.24154,-0.24221,0,-0.00077318,-0.00053122,-0.00030802,371.89,407.42,0
3.3918,0.00093243,-3.3119,-0.07988,0.24943,-0.25741,0,-0.00075996,-0.00058674,-0.00030078,362.91,408.46,0
3.2935,0.0009149,-3.1809,-0.11267,0.24331,-0.24637,0,-0.00067426,-0.00053356,-0.00022716,367.84,398.5,0
-0.85904,-0.00025475,-0.053323,0.91237,-0.091195,-0.025978,0,0.00081006,5.2721e-05,-0.00013063,651.78,86.791,0
-0.88415,-0.00017504,0.028853,0.8553,-0.091231,-0.01818,0,0.00066905,9.9475e-05,-0.00019183,643.25,85.339,0
-0.89555,-0.00025104,-0.057067,0.95262,-0.095118,-0.027233,0,0.00070758,5.148e-06,-0.00012179,651.83,79.049,0
2.0809,-2.1743e-05,-1.1134,-0.96746,0.18188,-0.064061,0,0.00013164,2.0555e-05,-9.2715e-06,671.41,266.36,0
2.0832,-1.7073e-05,-1.1051,-0.97807,0.18238,-0.063156,0,0.00011803,1.0638e-05,3.7693e-06,665.83,271.78,0
2.0911,-1.2672e-05,-1.1145,-0.97658,0.18291,-0.063928,0,0.00010214,1.8901e-05,-1.1864e-05,672.72,276.57,0
0.3929,4.2046e-05,-0.93783,0.54493,0.011487,-0.086454,0,4.8606e-05,-3.5515e-05,-7.4874e-06,75.547,97.053,0
0.3909,3.2835e-05,-0.93496,0.54406,0.011369,-0.086208,0,5.2275e-05,-2.9446e-05,-4.0924e-06,67.037,91.999,0
0.38503,3.3897e-05,-0.93376,0.54872,0.010795,-0.086226,0,4.1633e-05,-3.1087e-05,-7.7871e-06,74.821,88.361,0
2.0071,4.1741e-05,-1.0185,-0.98857,0.17716,-0.056124,0,0.00016565,-0.00012821,0.00019428,488.46,265.78,0
2.0211,4.5661e-05,-1.0377,-0.98341,0.17803,-0.057752,0,0.00014164,-0.00014052,0.00017813,497.41,267.79,0
2.0422,4.0438e-05,-1.0648,-0.97735,0.17937,-0.060021,0,0.00014169,-0.00015641,0.00019252,492.41,276.07,0
2.1256,5.7145e-05,-1.3723,-0.75329,0.1784,-0.08945,0,-0.00035408,-5.943e-05,-1.644e-05,528.26,427.93,0
2.0952,4.0529e-05,-1.3493,-0.74592,0.17596,-0.087822,0,-0.00035287,-4.3267e-05,-1.2762e-05,532.95,434.95,0
2.1099,4.5082e-05,-1.3318,-0.77806,0.17804,-0.085688,0,-0.0003208,-5.1261e-05,-1.2387e-05,537.83,426.88,0
2.0534,6.6925e-05,-1.0799,-0.97351,0.18007,-0.061294,0,0.00010998,-0.00014499,0.000178,503.08,277.7,0
2.0211,5.0262e-05,-1.0377,-0.98341,0.17803,-0.057752,0,0.0001409,-0.00013571,0.0001797,497.41,267.79,0
2.0422,4.6206e-05,-1.0648,-0.97735,0.17937,-0.060021,0,0.00013961,-0.00015099,0.0001932,492.41,276.07,0
1.9993,0.0001038,-1.0024,-0.99695,0.17686,-0.05466,0,8.2248e-05,-9.0137e-05,9.7831e-05,577.88,252.6,0
2.0116,9.7474e-05,-1.0121,-0.99953,0.17784,-0.05536,0,8.4447e-05,-8.4295e-05,9.9589e-05,587.81,257.29,0
1.9968,0.00010176,-0.99781,-0.99894,0.17674,-0.054257,0,9.0084e-05,-8.6784e-05,0.0001002,588.26,251.37,0
1.9993,0.0001031,-1.0024,-0.99695,0.17686,-0.05466,0,8.1436e-05,-8.9745e-05,9.726e-05,577.88,252.6,0
1.9745,0.00010799,-0.9777,-0.99678,0.17505,-0.052734,0,9.1912e-05,-9.1241e-05,9.6498e-05,584.23,242.96,0
1.9968,0.00010224,-0.99781,-0.99894,0.17674,-0.054257,0,9.0652e-05,-8.7095e-05,0.00010063,588.26,251.37,0
2.0107,9.0343e-05,-1.0095,-1.0012,0.17783,-0.055116,0,9.6758e-05,-7.9615e-05,0.00010327,598.11,256.15,0
2.0116,9.7544e-05,-1.0121,-0.99953,0.17784,-0.05536,0,8.4372e-05,-8.4317e-05,9.9556e-05,587.81,257.29,0
1.9968,0.00010163,-0.99781,-0.99894,0.17674,-0.054257,0,9.0229e-05,-8.6636e-05,0.00010036,588.26,251.37,0
2.1256,5.7037e-05,-1.3723,-0.75329,0.1784,-0.08945,0,-0.00035402,-5.9394e-05,-1.6436e-05,528.26,427.93,0
2.1461,7.3822e-05,-1.4239,-0.72225,0.17892,-0.094229,0,-0.00039393,-7.0684e-05,-2.0981e-05,517.52,429.17,0
2.1552,7.6699e-05,-1.3917,-0.76355,0.18088,-0.090721,0,-0.00034864,-7.7188e-05,-1.7797e-05,524.3,420.41,0
-0.14871,0.00024538,-0.022094,0.1708,-0.016191,-0.0058116,0,-0.00038598,-0.0001619,-0.00010558,348.54,39.358,0
-0.10548,0.00023311,-0.10637,0.21186,-0.014334,-0.013391,0,-0.0003863,-0.00014441,-6.033e-05,337.07,45.152,0
-0.095962,0.00020384,-0.092981,0.18894,-0.012921,-0.011796,0,-0.00040814,-0.00015218,-9.7251e-05,338.56,35.359,0
-0.97085,-9.14e-05,0.2446,0.72625,-0.093489,0.0017975,0,-4.3329e-05,-5.4081e-05,5.1124e-05,529.55,114.12,0
-0.96628,-8.9689e-05,0.25306,0.71322,-0.092747,0.0027709,0,-4.0192e-05,-5.89e-05,5.0181e-05,521.11,108.88,0
-0.96212,-8.6703e-05,0.25077,0.71135,-0.092386,0.002636,0,-3.3381e-05,-5.4477e-05,4.8346e-05,530.89,105.41,0
-0.10548,0.00023126,-0.10637,0.21186,-0.014334,-0.013391,0,-0.00038488,-0.00014609,-6.1514e-05,337.07,45.152,0
-0.070281,0.00019436,-0.14555,0.21583,-0.011896,-0.016554,0,-0.00040602,-0.00013959,-7.0939e-05,331.06,38.687,0
-0.095962,0.00020492,-0.092981,0.18894,-0.012921,-0.011796,0,-0.00040889,-0.00015096,-9.6308e-05,338.56,35.359,0
0.3909,3.2778e-05,-0.93496,0.54406,0.011369,-0.086208,0,5.2123e-05,-2.9392e-05,-4.2437e-06,67.037,91.999,0
0.38503,3.3944e-05,-0.93376,0.54872,0.010795,-0.086226,0,4.1728e-05,-3.1104e-05,-7.7032e-06,74.821,88.361,0
0.38196,2.588e-05,-0.93108,0.54913,0.010558,-0.086026,0,4.1891e-05,-2.5831e-05,-5.7131e-06,69.167,82.29,0
-1.0359,-0.00011422,0.056568,0.97932,-0.10617,-0.018973,0,0.00042328,-4.5306e-05,-0.00010194,634.33,40.114,0
-1.0227,-8.5364e-05,0.1041,0.91865,-0.10331,-0.013802,0,0.00038899,-3.3209e-05,-0.00011861,624.76,44.788,0
-1.0104,-0.00012157,0.057018,0.95339,-0.1035,-0.018318,0,0.00042755,-2.9446e-05,-0.00011442,634.25,48.756,0
-0.97085,-9.3935e-05,0.2446,0.72625,-0.093489,0.0017975,0,-4.6302e-05,-5.3913e-05,5.0258e-05,529.55,114.12,0
-0.97912,-8.9455e-05,0.23997,0.73914,-0.094496,0.0011268,0,-4.6402e-05,-5.9553e-05,4.6982e-05,527.07,121.56,0
-0.97773,-9.3728e-05,0.23559,0.74214,-0.09449,0.00071225,0,-5.0557e-05,-4.9137e-05,5.0677e-05,537.8,121.09,0
-0.99264,-9.5173e-05,0.097293,0.89535,-0.10039,-0.013778,0,0.00040327,-1.1119e-05,-0.0001327,626.93,55.443,0
-1.0227,-8.5889e-05,0.1041,0.91865,-0.10331,-0.013802,0,0.00038652,-3.4905e-05,-0.00011566,624.76,44.788,0
-1.0104,-0.00012122,0.057018,0.95339,-0.1035,-0.018318,0,0.00042947,-2.8044e-05,-0.00011677,634.25,48.756,0
4.7983,-0.00077542,-4.2644,-0.53393,0.36609,-0.32114,0,0.0023795,0.00027794,0.00040758,61.172,419.26,0
4.5791,-0.00037795,-4.0304,-0.54878,0.3506,-0.30246,0,0.0026856,8.2922e-05,0.00064781,55.833,413.27,0
4.6532,-0.00061072,-4.2875,-0.36568,0.35024,-0.32697,0,0.0029552,0.00028599,0.0007525,63.717,410.12,0
0.41367,9.0061e-05,-0.94861,0.53494,0.013313,-0.08706,0,4.7069e-05,-6.5136e-05,-2.3372e-05,105.93,130.41,0
0.43545,9.8763e-05,-0.95968,0.52424,0.015234,-0.087671,0,5.7683e-05,-6.9403e-05,-2.4013e-05,103.24,141.83,0
0.43356,9.1992e-05,-0.95943,0.52587,0.015046,-0.08769,0,6.0858e-05,-6.4171e-05,-1.9338e-05,96.034,136.49,0
0.59965,0.00016842,-1.0406,0.44092,0.029805,-0.092013,0,0.00013576,-9.6619e-05,1.2395e-05,57.206,188.64,0
0.58027,0.00016128,-1.03,0.4497,0.028119,-0.091393,0,0.00011586,-9.1645e-05,-1.3845e-05,66.319,185.81,0
0.61501,0.00019149,-1.0465,0.43145,0.031221,-0.092248,0,0.00011175,-0.00010078,-2.4716e-05,65.291,196.09,0
0.41882,8.2642e-05,-0.95221,0.53338,0.013737,-0.087304,0,5.449e-05,-5.9281e-05,-1.7658e-05,95.056,126.93,0
0.41367,9.0035e-05,-0.94861,0.53494,0.013313,-0.08706,0,4.675e-05,-6.5004e-05,-2.3716e-05,105.93,130.41,0
0.43356,9.1987e-05,-0.95943,0.52587,0.015046,-0.08769,0,6.1049e-05,-6.4274e-05,-1.9121e-05,96.034,136.49,0
-0.93995,-9.7352e-05,0.28284,0.65711,-0.089068,0.0064441,0,-3.7193e-05,-8.0281e-05,2.7357e-05,504.61,83.553,0
-0.93254,-9.3259e-05,0.28823,0.64431,-0.088126,0.0071715,0,-2.5145e-05,-8.6002e-05,8.6654e-06,506.74,75.014,0
-0.9407,-8.2217e-05,0.27995,0.66075,-0.089237,0.0061304,0,-1.3776e-05,-7.7069e-05,1.5564e-05,516.06,79.337,0
-0.93254,-9.3397e-05,0.28823,0.64431,-0.088126,0.0071715,0,-2.5204e-05,-8.6002e-05,8.7637e-06,506.74,75.014,0
-0.92171,-0.00010589,0.29593,0.62578,-0.086756,0.0082176,0,-3.7096e-05,-9.525e-05,-3.5371e-07,497.74,70.484,0
-0.92615,-8.6171e-05,0.29333,0.63281,-0.0873,0.007846,0,-9.7655e-06,-9.4322e-05,-1.5882e-05,508.85,65.467,0
0.58604,0.00016818,-1.0307,0.4447,0.028696,-0.091334,0,0.00010275,-9.3447e-05,-4.154e-05,73.522,191.06,0
0.58027,0.00016138,-1.03,0.4497,0.028119,-0.091393,0,0.00011589,-9.0982e-05,-1.3188e-05,66.319,185.81,0
0.61501,0.00019073,-1.0465,0.43145,0.031221,-0.092248,0,0.00011231,-0.00010189,-2.5697e-05,65.291,196.09,0
-0.96228,-1.9801e-05,0.2736,0.68868,-0.091686,0.0049655,0,8.784e-05,-7.4758e-05,-4.2891e-05,548.76,53.617,0
-0.95269,-3.2636e-05,0.27986,0.67283,-0.090489,0.0058348,0,6.3811e-05,-8.0622e-05,-3.7204e-05,539.47,55.697,0
-0.95301,-3.2869e-05,0.27314,0.67987,-0.090733,0.0051399,0,6.1448e-05,-7.0045e-05,-2.2413e-05,543.64,62.214,0
-0.96228,-2.0033e-05,0.2736,0.68868,-0.091686,0.0049655,0,8.807e-05,-7.4897e-05,-4.2756e-05,548.76,53.617,0
-0.95781,-2.3252e-05,0.26727,0.69055,-0.091419,0.0044255,0,7.7997e-05,-6.3297e-05,-2.4353e-05,551.11,61.892,0
-0.95301,-3.2726e-05,0.27314,0.67987,-0.090733,0.0051399,0,6.1278e-05,-6.9974e-05,-2.2528e-05,543.64,62.214,0
-0.95689,-0.00021527,-0.083084,1.04,-0.10233,-0.031357,0,0.00053964,-5.128e-05,-6.0399e-05,655.44,61.312,0
-0.989,-0.00018537,-0.047956,1.037,-0.10457,-0.028535,0,0.00048845,-4.4662e-05,-7.2359e-05,651.27,52.641,0
-0.9778,-0.00019676,-0.10923,1.087,-0.10533,-0.034529,0,0.00049313,-6.8544e-05,-2.077e-05,660.05,53.135,0
3.3073,0.00092284,-3.2156,-0.09173,0.24366,-0.24959,0,-0.00058125,-0.00052975,-0.00016787,363.86,389.77,0
3.4176,0.00093535,-3.3727,-0.044903,0.25021,-0.26301,0,-0.00054625,-0.00056912,-0.00011327,355.42,391.77,0
3.3312,0.00090469,-3.2648,-0.066373,0.24459,-0.25405,0,-0.00051164,-0.00052568,-0.00011869,359.28,383.94,0
0.36929,0.00031079,-0.83007,0.46078,0.012411,-0.076006,0,0.00013099,-0.00017842,0.00026354,270.85,167.45,0
0.33604,0.0003449,-0.78504,0.449,0.010361,-0.072199,0,0.00011562,-0.00018766,0.00025282,277.33,161.83,0
0.38133,0.00034924,-0.82258,0.44125,0.013901,-0.074953,0,0.00013782,-0.00019087,0.00029238,279.64,168.89,0
0.43299,0.00036808,-0.86153,0.42854,0.018061,-0.077699,0,0.00016239,-0.00020063,0.00034282,284.01,176.03,0
0.36784,0.00039569,-0.78861,0.42077,0.013563,-0.071803,0,0.00012783,-0.00020457,0.00030003,288.02,166.59,0
0.38133,0.00034959,-0.82258,0.44125,0.013901,-0.074953,0,0.00013642,-0.00019066,0.00029144,279.64,168.89,0
0.36784,0.0003951,-0.78861,0.42077,0.013563,-0.071803,0,0.00012731,-0.00020484,0.00029998,288.02,166.59,0
0.33604,0.00034387,-0.78504,0.449,0.010361,-0.072199,0,0.00011648,-0.00018709,0.00025277,277.33,161.83,0
0.38133,0.00034996,-0.82258,0.44125,0.013901,-0.074953,0,0.00013723,-0.00019129,0.00029239,279.64,168.89,0
0.43117,-2.9973e-07,-0.89794,0.46677,0.016728,-0.081463,0,0.00016472,1.3492e-06,-1.2681e-06,0,127.61,0
0.44904,5.3942e-08,-0.90241,0.45337,0.01845,-0.081493,0,0.00018624,-4.3115e-06,4.3684e-06,0,137.43,0
0.44588,8.3289e-06,-0.91288,0.467,0.017792,-0.082638,0,0.00016992,-9.9096e-06,9.4516e-06,6.8759,133.83,0
-0.94406,-0.00010339,0.28196,0.6621,-0.089524,0.0062556,0,-5.4521e-05,-7.8158e-05,4.3452e-05,496.31,89.138,0
-0.93995,-9.6854e-05,0.28284,0.65711,-0.089068,0.0064441,0,-3.7284e-05,-7.9571e-05,2.7608e-05,504.61,83.553,0
-0.93268,-0.00010903,0.28983,0.64284,-0.08809,0.0073323,0,-5.1797e-05,-8.6476e-05,2.7105e-05,495.27,80.45,0
2.1797,8.6405e-05,-1.8098,-0.36989,0.1703,-0.13287,0,-0.00079492,-8.4669e-05,-6.8999e-05,460.95,460.7,0
2.1704,7.1289e-05,-1.8699,-0.3005,0.16744,-0.13923,0,-0.00086825,-8.2762e-05,-7.4096e-05,454.03,465.92,0
2.2423,0.00011487,-1.8941,-0.34824,0.17418,-0.13998,0,-0.00083168,-0.00011456,-9.3106e-05,453.09,457.24,0
0.46132,1.3843e-05,-0.92282,0.46151,0.019088,-0.083286,0,0.00018036,-1.7242e-05,1.601e-05,9.7217,140.8,0
0.44448,1.7043e-05,-0.92325,0.47877,0.01732,-0.083731,0,0.00015524,-1.5563e-05,1.2862e-05,14.59,131.21,0
0.44588,8.4023e-06,-0.91288,0.467,0.017792,-0.082638,0,0.00016972,-9.6764e-06,9.0267e-06,6.8759,133.83,0
0.20634,0.00019195,-0.76467,0.55833,-0.0025155,-0.073216,0,-4.6776e-05,-0.00013533,-4.8009e-05,205.22,103.24,0
0.23479,0.00018049,-0.79107,0.55628,-0.0003802,-0.075234,0,-2.8147e-05,-0.00012523,-3.1108e-05,199.26,110.78,0
0.22573,0.00016801,-0.78694,0.56121,-0.0011944,-0.075028,0,-5.254e-05,-0.00012357,-5.7086e-05,196.77,101.57,0
2.1704,7.0813e-05,-1.8699,-0.3005,0.16744,-0.13923,0,-0.00086793,-8.198e-05,-7.3399e-05,454.03,465.92,0
